Student_ID,Sex,Race-Ethnicity,Eco_Dis,Program,Course,Predicted_Grade,Project_Grade,Final_Grade,2020_indicator,Final Grade > Project Grade,Final Grade > Predicted Grade,Final Grade > Both,Final Grade <Both,Moved to Below Passing
4623,M,H,1,COURSE,"MUSIC, SL",5,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
5786,M,H,1,COURSE,"HISTORY, HL",1,1,2,0,TRUE,TRUE,TRUE,FALSE,FALSE
6067,M,H,1,COURSE,"SPANISH AB INITIO., SL",3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6067,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
6067,M,H,1,COURSE,"HISTORY, HL",1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6067,M,H,1,COURSE,"BIOLOGY, HL",3,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
6067,M,H,1,COURSE,"MATHEMATICS, SL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
4631,M,H,1,COURSE,"ENGLISH A: Language and Literature, HL",3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
4631,M,H,1,COURSE,"SPANISH AB INITIO., SL",3,5,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
4631,M,H,1,COURSE,"HISTORY, HL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
4631,M,H,1,COURSE,"MATH.STUDIES, SL",2,3,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
4631,M,H,1,COURSE,"VISUAL ARTS, SL",1,2,2,0,FALSE,TRUE,FALSE,FALSE,FALSE
6342,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6342,M,H,1,DIPLOMA,"SPANISH B, SL",6,7,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
6342,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
6342,M,H,1,DIPLOMA,"HISTORY, HL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6342,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,4,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6342,M,H,1,DIPLOMA,"THEATRE, HL",5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6342,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
4617,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
4617,M,H,1,DIPLOMA,"SPANISH B, HL",6,5,6,0,TRUE,FALSE,FALSE,FALSE,FALSE
4617,M,H,1,DIPLOMA,"HISTORY, HL",5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
4617,M,H,1,DIPLOMA,"BIOLOGY, HL",4,3,5,0,TRUE,TRUE,TRUE,FALSE,FALSE
4617,M,H,1,DIPLOMA,"MATHEMATICS, SL",4,5,5,0,FALSE,TRUE,FALSE,FALSE,FALSE
4617,M,H,1,DIPLOMA,"MUSIC, SL",6,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
4617,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",5,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
3174,M,B,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3174,M,B,1,COURSE,"HISTORY, HL",1,2,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3174,M,B,1,COURSE,"MATH.STUDIES, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3174,M,B,1,COURSE,"THEATRE, HL",3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6074,M,H,1,COURSE,"SPANISH AB INITIO., SL",2,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6074,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
6074,M,H,1,COURSE,"HISTORY, HL",1,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
6074,M,H,1,COURSE,"BIOLOGY, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
6074,M,H,1,COURSE,"MATH.STUDIES, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
2350,F,H,1,COURSE,"MUSIC, SL",5,2,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
3585,F,H,1,COURSE,"SPANISH B, SL",4,6,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
3585,F,H,1,COURSE,"HISTORY, HL",2,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
3585,F,H,1,COURSE,"BIOLOGY, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3585,F,H,1,COURSE,"MATH.STUDIES, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3585,F,H,1,COURSE,"FILM, SL",2,2,3,0,TRUE,TRUE,TRUE,FALSE,FALSE
4630,M,H,1,COURSE,"ENGLISH A: Language and Literature, HL",2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
4630,M,H,1,COURSE,"SPANISH AB INITIO., SL",1,2,2,0,FALSE,TRUE,FALSE,FALSE,FALSE
4630,M,H,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
4630,M,H,1,COURSE,"HISTORY, HL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
4630,M,H,1,COURSE,"BIOLOGY, SL",2,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
4630,M,H,1,COURSE,"MATH.STUDIES, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1686,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",2,4,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1686,M,H,1,DIPLOMA,"SPANISH B, HL",5,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
1686,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
1686,M,H,1,DIPLOMA,"HISTORY, HL",3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1686,M,H,1,DIPLOMA,"MATHEMATICS, SL",1,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1686,M,H,1,DIPLOMA,"MUSIC, HL",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1686,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
4440,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",7,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
4440,F,H,1,DIPLOMA,"SPANISH B, HL",7,6,7,0,TRUE,FALSE,FALSE,FALSE,FALSE
4440,F,H,1,DIPLOMA,"HISTORY, HL",5,5,4,0,FALSE,FALSE,FALSE,TRUE,FALSE
4440,F,H,1,DIPLOMA,"BIOLOGY, HL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
4440,F,H,1,DIPLOMA,"MATHEMATICS, SL",4,5,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
4440,F,H,1,DIPLOMA,"VISUAL ARTS, SL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
4440,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1707,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",6,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
1707,M,H,1,DIPLOMA,"SPANISH B, SL",4,6,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
1707,M,H,1,DIPLOMA,"HISTORY, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1707,M,H,1,DIPLOMA,"BIOLOGY, HL",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1707,M,H,1,DIPLOMA,"MATHEMATICS, SL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1707,M,H,1,DIPLOMA,"MUSIC, HL",5,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
1707,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
4475,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
4475,F,H,0,DIPLOMA,"SPANISH AB INITIO., SL",4,4,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
4475,F,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
4475,F,H,0,DIPLOMA,"HISTORY, HL",4,4,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
4475,F,H,0,DIPLOMA,"MATH.STUDIES, SL",3,4,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
4475,F,H,0,DIPLOMA,"VISUAL ARTS, HL",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
4475,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
1738,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1738,F,H,1,DIPLOMA,"SPANISH B, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1738,F,H,1,DIPLOMA,"HISTORY, HL",3,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
1738,F,H,1,DIPLOMA,"BIOLOGY, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1738,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1738,F,H,1,DIPLOMA,"MUSIC, SL",5,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1738,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
4486,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE
4486,F,H,1,DIPLOMA,"SPANISH AB INITIO., SL",5,7,6,0,FALSE,TRUE,FALSE,FALSE,FALSE
4486,F,H,1,DIPLOMA,"HISTORY, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
4486,F,H,1,DIPLOMA,"BIOLOGY, HL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
4486,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE
4486,F,H,1,DIPLOMA,"FILM, SL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
4486,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1942,F,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",6,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
1942,F,H,0,DIPLOMA,"SPANISH AB INITIO., SL",6,6,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
1942,F,H,0,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",6,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE
1942,F,H,0,DIPLOMA,"HISTORY, HL",5,6,4,0,FALSE,FALSE,FALSE,TRUE,FALSE
1942,F,H,0,DIPLOMA,"BIOLOGY, HL",5,4,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
1942,F,H,0,DIPLOMA,"MATH.STUDIES, SL",5,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE
1942,F,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
3890,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,3,0,FALSE,FALSE,FALSE,TRUE,FALSE
3890,M,H,1,DIPLOMA,"SPANISH B, SL",6,7,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
3890,M,H,1,DIPLOMA,"HISTORY, HL",2,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
3890,M,H,1,DIPLOMA,"BIOLOGY, SL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
3890,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
3890,M,H,1,DIPLOMA,"DANCE, HL",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
3890,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",2,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1703,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,4,0,TRUE,TRUE,TRUE,FALSE,FALSE
1703,M,H,1,DIPLOMA,"SPANISH AB INITIO., SL",3,3,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1703,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1703,M,H,1,DIPLOMA,"HISTORY, HL",3,4,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1703,M,H,1,DIPLOMA,"MATH.STUDIES, SL",2,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1703,M,H,1,DIPLOMA,"MUSIC, HL",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1703,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6525,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",6,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
6525,F,H,1,DIPLOMA,"SPANISH B, HL",7,6,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
6525,F,H,1,DIPLOMA,"HISTORY, HL",3,3,4,0,TRUE,TRUE,TRUE,FALSE,FALSE
6525,F,H,1,DIPLOMA,"BIOLOGY, SL",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
6525,F,H,1,DIPLOMA,"MATH.STUDIES, SL",5,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE
6525,F,H,1,DIPLOMA,"MUSIC, HL",7,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6525,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
1768,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1768,M,H,1,DIPLOMA,"SPANISH AB INITIO., SL",4,6,5,0,FALSE,TRUE,FALSE,FALSE,FALSE
1768,M,H,1,DIPLOMA,"HISTORY, HL",3,4,4,0,FALSE,TRUE,FALSE,FALSE,FALSE
1768,M,H,1,DIPLOMA,"BIOLOGY, SL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1768,M,H,1,DIPLOMA,"MATH.STUDIES, SL",4,1,4,0,TRUE,FALSE,FALSE,FALSE,FALSE
1768,M,H,1,DIPLOMA,"MUSIC, HL",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1768,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
2026,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,4,4,0,FALSE,TRUE,FALSE,FALSE,FALSE
2026,F,H,1,DIPLOMA,"SPANISH B, HL",6,5,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
2026,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,3,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
2026,F,H,1,DIPLOMA,"HISTORY, HL",3,4,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
2026,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
2026,F,H,1,DIPLOMA,"THEATRE, SL",3,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
2026,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
2429,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",6,5,4,0,FALSE,FALSE,FALSE,TRUE,FALSE
2429,F,H,1,DIPLOMA,"SPANISH AB INITIO., SL",5,7,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
2429,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",5,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
2429,F,H,1,DIPLOMA,"HISTORY, HL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
2429,F,H,1,DIPLOMA,"MATH.STUDIES, SL",4,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE
2429,F,H,1,DIPLOMA,"THEATRE, HL",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
2429,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6526,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,5,5,0,FALSE,TRUE,FALSE,FALSE,FALSE
6526,F,H,1,DIPLOMA,"SPANISH B, SL",6,7,7,0,FALSE,TRUE,FALSE,FALSE,FALSE
6526,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",5,4,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
6526,F,H,1,DIPLOMA,"HISTORY, HL",3,4,4,0,FALSE,TRUE,FALSE,FALSE,FALSE
6526,F,H,1,DIPLOMA,"MATH.STUDIES, SL",6,4,5,0,TRUE,FALSE,FALSE,FALSE,FALSE
6526,F,H,1,DIPLOMA,"VISUAL ARTS, HL",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
6526,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1756,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1756,M,H,1,DIPLOMA,"SPANISH AB INITIO., SL",5,6,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
1756,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1756,M,H,1,DIPLOMA,"HISTORY, HL",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1756,M,H,1,DIPLOMA,"MATHEMATICS, SL",3,4,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1756,M,H,1,DIPLOMA,"MUSIC, HL",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1756,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1763,M,H,1,COURSE,"ENGLISH A: Language and Literature, HL",2,4,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1763,M,H,1,COURSE,"SPANISH B, HL",6,4,6,0,TRUE,FALSE,FALSE,FALSE,FALSE
1763,M,H,1,COURSE,"HISTORY, HL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1763,M,H,1,COURSE,"BIOLOGY, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1763,M,H,1,COURSE,"MATH.STUDIES, SL",5,3,5,0,TRUE,FALSE,FALSE,FALSE,FALSE
1763,M,H,1,COURSE,"MUSIC, SL",6,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
2515,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE
2515,F,H,1,DIPLOMA,"SPANISH B, HL",4,4,5,0,TRUE,TRUE,TRUE,FALSE,FALSE
2515,F,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",5,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
2515,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
2515,F,H,1,DIPLOMA,"MATHEMATICS, SL",3,3,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
2515,F,H,1,DIPLOMA,"VISUAL ARTS, HL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
2515,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
4531,M,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",5,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
4531,M,H,1,DIPLOMA,"SPANISH B, SL",6,7,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
4531,M,H,1,DIPLOMA,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",6,3,4,0,TRUE,FALSE,FALSE,FALSE,FALSE
4531,M,H,1,DIPLOMA,"HISTORY, HL",5,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
4531,M,H,1,DIPLOMA,"BIOLOGY, HL",2,2,3,0,TRUE,TRUE,TRUE,FALSE,FALSE
4531,M,H,1,DIPLOMA,"MATH.STUDIES, SL",5,3,5,0,TRUE,FALSE,FALSE,FALSE,FALSE
4531,M,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",5,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
2416,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
2416,F,H,1,DIPLOMA,"SPANISH AB INITIO., SL",5,6,5,0,FALSE,FALSE,FALSE,FALSE,FALSE
2416,F,H,1,DIPLOMA,"HISTORY, HL",2,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
2416,F,H,1,DIPLOMA,"BIOLOGY, HL",2,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
2416,F,H,1,DIPLOMA,"MATHEMATICS, SL",1,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
2416,F,H,1,DIPLOMA,"MUSIC, SL",4,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
2416,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1809,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1809,F,H,1,DIPLOMA,"SPANISH B, HL",6,6,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
1809,F,H,1,DIPLOMA,"HISTORY, HL",3,4,4,0,FALSE,TRUE,FALSE,FALSE,FALSE
1809,F,H,1,DIPLOMA,"BIOLOGY, SL",4,4,3,0,FALSE,FALSE,FALSE,TRUE,TRUE
1809,F,H,1,DIPLOMA,"MATHEMATICS, SL",3,4,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1809,F,H,1,DIPLOMA,"MUSIC, SL",5,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1809,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1800,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,5,0,TRUE,TRUE,TRUE,FALSE,FALSE
1800,F,H,1,DIPLOMA,"SPANISH B, SL",6,7,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
1800,F,H,1,DIPLOMA,"HISTORY, HL",3,3,4,0,TRUE,TRUE,TRUE,FALSE,FALSE
1800,F,H,1,DIPLOMA,"BIOLOGY, HL",1,1,2,0,TRUE,TRUE,TRUE,FALSE,FALSE
1800,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,3,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1800,F,H,1,DIPLOMA,"MUSIC, HL",6,3,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1800,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1807,M,H,0,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,3,4,0,TRUE,TRUE,TRUE,FALSE,FALSE
1807,M,H,0,DIPLOMA,"SPANISH AB INITIO., SL",2,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1807,M,H,0,DIPLOMA,"HISTORY, HL",3,3,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1807,M,H,0,DIPLOMA,"BIOLOGY, SL",2,1,2,0,TRUE,FALSE,FALSE,FALSE,FALSE
1807,M,H,0,DIPLOMA,"MATHEMATICS, SL",1,3,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1807,M,H,0,DIPLOMA,"THEATRE, HL",5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
1807,M,H,0,DIPLOMA,"THEORY OF KNOWLEDGE., TK",3,2,2,0,FALSE,FALSE,FALSE,FALSE,FALSE
1827,F,W,1,COURSE,"ENGLISH A: Language and Literature, HL",1,3,2,0,FALSE,TRUE,FALSE,FALSE,FALSE
1827,F,W,1,COURSE,"SPANISH AB INITIO., SL",3,4,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1827,F,W,1,COURSE,"ENVIRONMENTAL SYSTEMS AND SOCIETIES, SL",3,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE
1827,F,W,1,COURSE,"HISTORY, HL",2,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
1827,F,W,1,COURSE,"FILM, SL",2,3,3,0,FALSE,TRUE,FALSE,FALSE,FALSE
1828,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",3,4,4,0,FALSE,TRUE,FALSE,FALSE,FALSE
1828,F,H,1,DIPLOMA,"SPANISH B, HL",6,6,6,0,FALSE,FALSE,FALSE,FALSE,FALSE
1828,F,H,1,DIPLOMA,"HISTORY, HL",3,4,3,0,FALSE,FALSE,FALSE,FALSE,FALSE
1828,F,H,1,DIPLOMA,"BIOLOGY, HL",3,3,2,0,FALSE,FALSE,FALSE,TRUE,FALSE
1828,F,H,1,DIPLOMA,"MATHEMATICS, SL",2,3,1,0,FALSE,FALSE,FALSE,TRUE,FALSE
1828,F,H,1,DIPLOMA,"DANCE, SL",6,5,4,0,FALSE,FALSE,FALSE,TRUE,FALSE
1828,F,H,1,DIPLOMA,"THEORY OF KNOWLEDGE., TK",4,2,3,0,TRUE,FALSE,FALSE,FALSE,FALSE
1887,F,H,1,DIPLOMA,"ENGLISH A: Language and Literature, HL",4,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
1887,F,H,1,DIPLOMA,"SPANISH AB INITIO., SL",5,4,4,0,FALSE,FALSE,FALSE,FALSE,FALSE
